INFO 2023-10-31 08:17:25,369 autoreload Watching for file changes with StatReloader
DEBUG 2023-10-31 08:17:48,525 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\views\debug.py first seen with mtime 1698461230.1661534
DEBUG 2023-10-31 08:17:48,525 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\db\backends\__init__.py first seen with mtime 1698461229.775627
DEBUG 2023-10-31 08:17:48,525 autoreload File C:\Python311\Lib\pkgutil.py first seen with mtime 1666607648.0
DEBUG 2023-10-31 08:17:48,525 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\utils\deconstruct.py first seen with mtime 1698461230.1065266
DEBUG 2023-10-31 08:17:48,525 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\utils\crypto.py first seen with mtime 1698461230.1009889
DEBUG 2023-10-31 08:17:48,525 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\core\handlers\wsgi.py first seen with mtime 1698461229.712922
DEBUG 2023-10-31 08:17:48,525 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\contrib\admin\helpers.py first seen with mtime 1698461225.425694
DEBUG 2023-10-31 08:17:48,525 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\rest_framework\schemas\openapi.py first seen with mtime 1698461244.8067818
DEBUG 2023-10-31 08:17:48,525 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\apps\__init__.py first seen with mtime 1698461224.8427458
DEBUG 2023-10-31 08:17:48,525 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\db\transaction.py first seen with mtime 1698461229.775627
DEBUG 2023-10-31 08:17:48,525 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\db\backends\postgresql\__init__.py first seen with mtime 1698461229.8235693
DEBUG 2023-10-31 08:17:48,525 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\utils\dates.py first seen with mtime 1698461230.1049967
DEBUG 2023-10-31 08:17:48,525 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\core\validators.py first seen with mtime 1698461229.6660326
DEBUG 2023-10-31 08:17:48,525 autoreload File C:\Python311\Lib\email\parser.py first seen with mtime 1666607648.0
DEBUG 2023-10-31 08:17:48,525 autoreload File C:\Python311\Lib\encodings\utf_8.py first seen with mtime 1666607648.0
DEBUG 2023-10-31 08:17:48,525 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\rest_framework\utils\breadcrumbs.py first seen with mtime 1698461244.9635057
DEBUG 2023-10-31 08:17:48,525 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\contrib\admin\checks.py first seen with mtime 1698461225.425694
DEBUG 2023-10-31 08:17:48,525 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\contrib\contenttypes\forms.py first seen with mtime 1698461226.8090897
DEBUG 2023-10-31 08:17:48,525 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\rest_framework\templatetags\__init__.py first seen with mtime 1698461244.9635057
DEBUG 2023-10-31 08:17:48,525 autoreload File C:\Python311\Lib\operator.py first seen with mtime 1666607648.0
DEBUG 2023-10-31 08:17:48,525 autoreload File C:\Python311\Lib\html\__init__.py first seen with mtime 1666607648.0
DEBUG 2023-10-31 08:17:48,525 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\sqlparse\lexer.py first seen with mtime 1698461223.8706524
DEBUG 2023-10-31 08:17:48,525 autoreload File C:\Python311\Lib\pathlib.py first seen with mtime 1666607648.0
DEBUG 2023-10-31 08:17:48,525 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\contrib\auth\admin.py first seen with mtime 1698461226.4779198
DEBUG 2023-10-31 08:17:48,525 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\simple_history\__init__.py first seen with mtime 1698461257.7895143
DEBUG 2023-10-31 08:17:48,541 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\utils\html.py first seen with mtime 1698461230.1217496
DEBUG 2023-10-31 08:17:48,541 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\utils\timesince.py first seen with mtime 1698461230.1433198
DEBUG 2023-10-31 08:17:48,541 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\forms\forms.py first seen with mtime 1698461229.9171994
DEBUG 2023-10-31 08:17:48,541 autoreload File C:\Python311\Lib\ctypes\wintypes.py first seen with mtime 1666607648.0
DEBUG 2023-10-31 08:17:48,541 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\contrib\admin\templatetags\base.py first seen with mtime 1698461226.163872
DEBUG 2023-10-31 08:17:48,541 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\conf\locale\__init__.py first seen with mtime 1698461224.8583694
DEBUG 2023-10-31 08:17:48,541 autoreload File C:\Python311\Lib\importlib\resources\_legacy.py first seen with mtime 1666607648.0
DEBUG 2023-10-31 08:17:48,541 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\apps\rocket\__init__.py first seen with mtime 1698461507.1527545
DEBUG 2023-10-31 08:17:48,541 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\__init__.py first seen with mtime 1698461224.8271122
DEBUG 2023-10-31 08:17:48,541 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\db\models\functions\datetime.py first seen with mtime 1698461229.9015565
DEBUG 2023-10-31 08:17:48,541 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\contrib\staticfiles\finders.py first seen with mtime 1698461229.6394625
DEBUG 2023-10-31 08:17:48,541 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\template\loader_tags.py first seen with mtime 1698461230.04334
DEBUG 2023-10-31 08:17:48,541 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\core\mail\__init__.py first seen with mtime 1698461229.712922
DEBUG 2023-10-31 08:17:48,541 autoreload File C:\Python311\Lib\re\__init__.py first seen with mtime 1666607648.0
DEBUG 2023-10-31 08:17:48,541 autoreload File C:\Python311\Lib\asyncio\base_tasks.py first seen with mtime 1666607648.0
DEBUG 2023-10-31 08:17:48,541 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\corsheaders\conf.py first seen with mtime 1698463564.695753
DEBUG 2023-10-31 08:17:48,541 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\db\models\fields\related_descriptors.py first seen with mtime 1698461229.8855033
DEBUG 2023-10-31 08:17:48,541 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\db\models\functions\comparison.py first seen with mtime 1698461229.9015565
DEBUG 2023-10-31 08:17:48,541 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\test\__init__.py first seen with mtime 1698461230.0745895
DEBUG 2023-10-31 08:17:48,541 autoreload File C:\Python311\Lib\wsgiref\headers.py first seen with mtime 1666607650.0
DEBUG 2023-10-31 08:17:48,541 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\sqlparse\filters\reindent.py first seen with mtime 1698461223.8852062
DEBUG 2023-10-31 08:17:48,541 autoreload File C:\Python311\Lib\unittest\case.py first seen with mtime 1666607648.0
DEBUG 2023-10-31 08:17:48,541 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\db\backends\base\features.py first seen with mtime 1698461229.7912543
DEBUG 2023-10-31 08:17:48,541 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\forms\utils.py first seen with mtime 1698461229.9171994
DEBUG 2023-10-31 08:17:48,541 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\test\client.py first seen with mtime 1698461230.0745895
DEBUG 2023-10-31 08:17:48,541 autoreload File C:\Python311\Lib\asyncio\trsock.py first seen with mtime 1666607648.0
DEBUG 2023-10-31 08:17:48,541 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\views\static.py first seen with mtime 1698461230.1711679
DEBUG 2023-10-31 08:17:48,541 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\contrib\auth\__init__.py first seen with mtime 1698461226.4779198
DEBUG 2023-10-31 08:17:48,541 autoreload File C:\Python311\Lib\email\errors.py first seen with mtime 1666607648.0
DEBUG 2023-10-31 08:17:48,541 autoreload File C:\Python311\Lib\asyncio\locks.py first seen with mtime 1666607648.0
DEBUG 2023-10-31 08:17:48,541 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\db\migrations\operations\special.py first seen with mtime 1698461229.869878
DEBUG 2023-10-31 08:17:48,557 autoreload File C:\Python311\DLLs\_ctypes.pyd first seen with mtime 1666607688.0
DEBUG 2023-10-31 08:17:48,560 autoreload File C:\Python311\Lib\glob.py first seen with mtime 1666607648.0
DEBUG 2023-10-31 08:17:48,561 autoreload File C:\Python311\Lib\email\_encoded_words.py first seen with mtime 1666607648.0
DEBUG 2023-10-31 08:17:48,561 autoreload File C:\Python311\Lib\email\base64mime.py first seen with mtime 1666607648.0
DEBUG 2023-10-31 08:17:48,561 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\http\response.py first seen with mtime 1698461230.012074
DEBUG 2023-10-31 08:17:48,561 autoreload File C:\Python311\Lib\asyncio\mixins.py first seen with mtime 1666607648.0
DEBUG 2023-10-31 08:17:48,561 autoreload File C:\Python311\Lib\asyncio\futures.py first seen with mtime 1666607648.0
DEBUG 2023-10-31 08:17:48,561 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\utils\regex_helper.py first seen with mtime 1698461230.1343565
DEBUG 2023-10-31 08:17:48,561 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\contrib\contenttypes\apps.py first seen with mtime 1698461226.7934566
DEBUG 2023-10-31 08:17:48,561 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\rest_framework\compat.py first seen with mtime 1698461244.543322
DEBUG 2023-10-31 08:17:48,561 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\core\cache\backends\locmem.py first seen with mtime 1698461229.681679
DEBUG 2023-10-31 08:17:48,561 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\simple_history\signals.py first seen with mtime 1698461257.805112
DEBUG 2023-10-31 08:17:48,561 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\sqlparse\filters\right_margin.py first seen with mtime 1698461223.8852062
DEBUG 2023-10-31 08:17:48,561 autoreload File C:\Python311\Lib\xml\dom\minicompat.py first seen with mtime 1666607650.0
DEBUG 2023-10-31 08:17:48,561 autoreload File C:\Python311\Lib\linecache.py first seen with mtime 1666607648.0
DEBUG 2023-10-31 08:17:48,561 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\asgiref\current_thread_executor.py first seen with mtime 1698461224.60755
DEBUG 2023-10-31 08:17:48,561 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\template\backends\base.py first seen with mtime 1698461230.04334
DEBUG 2023-10-31 08:17:48,561 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\contrib\admin\templatetags\__init__.py first seen with mtime 1698461226.163872
DEBUG 2023-10-31 08:17:48,561 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\http\__init__.py first seen with mtime 1698461230.012074
DEBUG 2023-10-31 08:17:48,561 autoreload File C:\Python311\Lib\asyncio\__init__.py first seen with mtime 1666607648.0
DEBUG 2023-10-31 08:17:48,561 autoreload File C:\Python311\Lib\email\contentmanager.py first seen with mtime 1666607648.0
DEBUG 2023-10-31 08:17:48,561 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\corsheaders\defaults.py first seen with mtime 1698463564.695753
DEBUG 2023-10-31 08:17:48,561 autoreload File C:\Python311\Lib\shlex.py first seen with mtime 1666607648.0
DEBUG 2023-10-31 08:17:48,573 autoreload File C:\Python311\Lib\email\headerregistry.py first seen with mtime 1666607648.0
DEBUG 2023-10-31 08:17:48,573 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\core\management\commands\__init__.py first seen with mtime 1698461229.7441971
DEBUG 2023-10-31 08:17:48,573 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\simple_history\utils.py first seen with mtime 1698461257.805112
DEBUG 2023-10-31 08:17:48,573 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\templatetags\i18n.py first seen with mtime 1698461230.0589685
DEBUG 2023-10-31 08:17:48,573 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\template\loaders\cached.py first seen with mtime 1698461230.0589685
DEBUG 2023-10-31 08:17:48,573 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\contrib\admin\decorators.py first seen with mtime 1698461225.425694
